ImgItem__tag src,ImgItem__shortlistImage src,ImgItem__star src,caption_strong_medium_semi,tupleNew__imgCount,CR__slide src,CR__slide src 2,CR__slide src 3,CR__slide src 4,CR__slide src 5,CR__slide src 6,CR__slide src 7,CR__slide src 8,tupleNew__locationName,tupleNew__ribbon,tupleNew__propertyHeading href,tupleNew__propType,tupleNew__bOld,tupleNew__priceValWrap,tupleNew__perSqftWrap,tupleNew__area1Type,tupleNew__area2Type,tupleNew__area2Type src,tupleNew__areaType,tupleNew__area1Type 2,tupleNew__area2Type 2,tupleNew__possessionBy,tupleNew__highligtsHeading,tupleNew__unitHighlightTxt,tupleNew__unitHighlightTxt 2,tupleNew__unitHighlightTxtLast,descPtag_undefined,tupleNew__fdImg src,tupleNew__badgeWrap src,tupleNew__pbL0,tupleNew__fdBadge,tupleNew__pbL2,undefined,undefined 2,reel__leftC src,reel__imgR src,reel__imageCount,CR__slide src 9,CR__slide src 10,tupleNew__pbL1,tupleNew__locRatings src,tupleNew__locRatings,tupleNew__dotStyle,tupleNew__rera src,tupleNew__reraTags,tupleNew__dot,tupleNew__pbL1 2
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,1/12,https://imagecdn.99acres.com/media1/25056/3/501123637M-1719560519720.jpg,https://imagecdn.99acres.com/media1/25056/4/501124557M-1719560576254.jpg,https://imagecdn.99acres.com/media1/25056/4/501124631M-1719560582415.jpg,https://imagecdn.99acres.com/media1/25056/3/501123193M-1719560366705.jpg,https://imagecdn.99acres.com/media1/25056/3/501123331M-1719560408825.jpg,https://imagecdn.99acres.com/media1/25056/3/501123487M-1719560416014.jpg,https://imagecdn.99acres.com/media1/25056/3/501123251M-1719560370694.jpg,https://imagecdn.99acres.com/media1/25056/3/501123425M-1719560401829.jpg,Piramal Mahalaxmi,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-piramal-mahalaxmi-mahalaxmi-south-mumbai-1390-sq-ft-r1-spid-S72389314,"in Mahalaxmi, Mumbai",3 BHK Flat,₹10.4 Cr,"₹74,820 /sqft","1,390 sqft",(129 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(5  Baths),Ready To Move,,,,,"Check out this 3 bhk apartment for sale in piramal mahalaxmi, a popular residential project that houses in-Demand flats in mahalaxmi, south mumbai. The flat is east-Facing. The flat occupies a carpet area of 1390 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 1 balcony. This flat lies on the 40th level of a 65 storey building. As the project is already ready to move, so you can easily move...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,Naman Properties,View Number,Contact,,,,https://imagecdn.99acres.com/media1/25056/4/501124015M-1719560548947.jpg,https://imagecdn.99acres.com/media1/25056/4/501124209M-1719560575646.jpg,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,1/12,https://imagecdn.99acres.com/media1/25036/0/500720909M-1719399406271.jpg,https://imagecdn.99acres.com/media1/25036/0/500720833M-1719399413327.jpg,https://imagecdn.99acres.com/media1/25036/1/500721257M-1719399494929.jpg,https://imagecdn.99acres.com/media1/25036/1/500721253M-1719399499996.jpg,https://imagecdn.99acres.com/media1/25036/1/500721065M-1719399433763.jpg,https://imagecdn.99acres.com/media1/25036/1/500721235M-1719399501975.jpg,https://imagecdn.99acres.com/media1/25036/1/500721291M-1719399485970.jpg,https://imagecdn.99acres.com/media1/25036/1/500721585M-1719399559573.jpg,Kanakia Levels,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kanakia-levels-malad-east-mumbai-andheri-dahisar-1072-sq-ft-spid-A75956023,"in Malad East, Mumbai",3 BHK Flat,₹3.95 Cr,"₹36,807 /sqft","1,073 sqft",(100 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,Highlights :,Dindoshi Metro Station  within 250m,Poddar International School within 1km,+2,"This lovely 3 bhk apartment/flat in malad east is available for sale in one of western mumbai's most popular projects, kanakia levels. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 2 balconies. All in all, the flat is spread over a carpet area of 100 sq.M. This flat is situated on the 26th floor of these 41 floors tall residential building. As the project is already ready t...",,,,,Sadguru Estate Consultancy,View Number,Contact,,,,https://imagecdn.99acres.com/media1/25036/1/500721707M-1719399567704.jpg,https://imagecdn.99acres.com/media1/25036/1/500721357M-1719399503409.jpg,Dealer,https://static.99acres.com/universalapp/img/StarNew.png,4.3,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,·,1mo ago
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,1/13,https://imagecdn.99acres.com/media1/24901/18/498038615M-1718265552036.jpg,https://imagecdn.99acres.com/media1/24901/18/498038675M-1718265557821.jpg,https://imagecdn.99acres.com/media1/24901/18/498038537M-1718265545352.jpg,https://imagecdn.99acres.com/media1/24901/18/498038743M-1718265559912.jpg,https://imagecdn.99acres.com/media1/24901/18/498038767M-1718265559053.jpg,https://imagecdn.99acres.com/media1/24901/18/498038781M-1718265618583.jpg,https://imagecdn.99acres.com/media1/24902/0/498040255M-1718265783588.jpg,https://imagecdn.99acres.com/media1/24902/0/498040283M-1718265843182.jpg,nahar amrit shakti,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-nahar-amrit-shakti-central-mumbai-suburbs-930-sq-ft-spid-W75758261,"in Nahar Amrit Shakti, Chandivali",3 BHK Flat,₹3.42 Cr,"₹36,774 /sqft",930 sqft,(86 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(2  Baths),Ready To Move,Highlights :,East Facing,Gated Society,+2,"This beautiful 3 bhk flat in nahar amrit shakti, central mumbai is situated in nahar amrit shakti, one of the popular residential society in central mumbai. The flat is east-Facing. Containing 3 bedroom(s), 3 bathrooms , this flat is spread over a carpet area of 930 sq.Ft. The property is located on the 11th floor of a 22 floors tall building. As the project is already ready to move, so you can...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,Zen Realtors,View Number,Contact,,,,https://imagecdn.99acres.com/media1/24902/0/498040305M-1718265849860.jpg,https://imagecdn.99acres.com/media1/24902/0/498040355M-1718265842743.jpg,,,,,,,,
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,1/15,https://imagecdn.99acres.com/media1/24901/2/498022403M-1718263143862.jpg,https://imagecdn.99acres.com/media1/24901/2/498022767M-1718263262347.jpg,https://imagecdn.99acres.com/media1/24901/2/498022685M-1718263224530.jpg,https://imagecdn.99acres.com/media1/24901/1/498021837M-1718263099680.jpg,https://imagecdn.99acres.com/media1/24901/1/498021939M-1718263116858.jpg,https://imagecdn.99acres.com/media1/24901/2/498022211M-1718263134570.jpg,https://imagecdn.99acres.com/media1/24901/1/498021983M-1718263109158.jpg,https://imagecdn.99acres.com/media1/24901/2/498022357M-1718263143034.jpg,Prestige Jasdan Classic,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-prestige-jasdan-classic-mahalaxmi-south-mumbai-1740-sq-ft-spid-C75757077,"in Mahalaxmi, Mumbai",3 BHK Flat,₹8.5 Cr,"₹48,850 /sqft","1,740 sqft",(162 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,Highlights :,Recently Renovated,Gated Society,+2,"This 3 bhk flat is located in prestige jasdan classic, which houses some of the most spacious flats in mahalaxmi, mumbai south. This residential flat is west-Facing direction. The flat occupies a carpet area of 1740 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 1 balcony. The property is located on the 19th floor of a 45 floors tall building. This 1-5 years old property is available for i...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,Naman Properties,View Number,Contact,,,,https://imagecdn.99acres.com/media1/24901/2/498022623M-1718263216198.jpg,https://imagecdn.99acres.com/media1/24901/2/498022539M-1718263211896.jpg,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,https://static.99acres.com/universalapp/img/star_fomo.svg,2 people already contacted yesterday,1/11,https://imagecdn.99acres.com/media1/24753/6/495066018M-1716981755277.jpg,https://imagecdn.99acres.com/media1/24753/6/495066050M-1716981723369.jpg,https://imagecdn.99acres.com/media1/24753/5/495065876M-1716981751146.jpg,https://imagecdn.99acres.com/media1/24753/6/495066198M-1716981817287.jpg,https://imagecdn.99acres.com/media1/24753/6/495066390M-1716981807787.jpg,https://imagecdn.99acres.com/media1/24753/6/495066698M-1716981843277.jpg,https://imagecdn.99acres.com/media1/24753/7/495067032M-1716981873972.jpg,https://imagecdn.99acres.com/media1/24753/6/495066554M-1716981811873.jpg,Imperial Heights,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-imperial-heights-goregaon-west-mumbai-andheri-dahisar-1440-sq-ft-spid-K75499947,"in Goregaon West, Mumbai",3 BHK Flat,₹3.75 Cr,"₹26,041 /sqft","1,440 sqft",(134 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,Highlights :,East Facing,Gated Society,+2,"Imperial heights is one of western mumbai's most sought after destination for apartments and this 3 bhk flat in goregaon west is your opportunity to be a part of this community. This is a east-Facing property. The flat is over 1440 sq.Ft. Carpet area and comes with 3 bedroom(s), 3 bathrooms and 1 balcony. The property is located on the 25th floor of a 47 floors tall building. This 1-5 years old...",,,4d ago,FEATURED DEALER,Sky Realtors,View Number,Contact,,,,https://imagecdn.99acres.com/media1/24753/7/495067158M-1716981863789.jpg,https://imagecdn.99acres.com/media1/24753/7/495067564M-1716981951461.jpg,,https://static.99acres.com/universalapp/img/StarNew.png,4.3,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,https://static.99acres.com/universalapp/img/star_fomo.svg,2 people shortlisted this property yesterday,1/11,https://imagecdn.99acres.com/media1/24642/3/492843214M-1716037862141.jpg,https://imagecdn.99acres.com/media1/24642/3/492843166M-1716037848513.jpg,https://imagecdn.99acres.com/media1/24642/3/492843316M-1716037930402.jpg,https://imagecdn.99acres.com/media1/24642/3/492843420M-1716037923660.jpg,https://imagecdn.99acres.com/media1/24642/3/492843684M-1716037995093.jpg,https://imagecdn.99acres.com/media1/24642/3/492843964M-1716038017699.jpg,https://imagecdn.99acres.com/media1/24642/3/492843578M-1716037982695.jpg,https://imagecdn.99acres.com/media1/24642/3/492843908M-1716038019903.jpg,Imperial Heights,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-imperial-heights-goregaon-west-mumbai-andheri-dahisar-1102-sq-ft-spid-V75313741,"in Goregaon West, Mumbai",3 BHK Flat,₹3.3 Cr,"₹29,945 /sqft","1,102 sqft",(102 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,Highlights :,East Facing,Gated Society,+2,"This beautiful 3 bhk flat in goregaon west, western mumbai is situated in imperial heights, one of the popular residential society in western mumbai. This is a east-Facing property. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 1 balcony. All in all, the flat is spread over a carpet area of 1102 sq.Ft. This flat lies on the 29th level of a 47 storey building. Being a ready ...",,,3w ago,FEATURED DEALER,Sky Realtors,View Number,Contact,,,,https://imagecdn.99acres.com/media1/24642/4/492844128M-1716038103004.jpg,https://imagecdn.99acres.com/media1/24642/4/492844310M-1716038130683.jpg,,https://static.99acres.com/universalapp/img/StarNew.png,4.3,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,https://static.99acres.com/universalapp/img/star_fomo.svg,3 people viewed this property yesterday,1/12,https://imagecdn.99acres.com/media1/24569/12/491392030M-1715410383091.jpg,https://imagecdn.99acres.com/media1/24569/12/491392122M-1715410745348.jpg,https://imagecdn.99acres.com/media1/24569/11/491391080M-1715410168535.jpg,https://imagecdn.99acres.com/media1/24569/11/491391678M-1715410286609.jpg,https://imagecdn.99acres.com/media1/24569/11/491391222M-1715410172145.jpg,https://imagecdn.99acres.com/media1/24569/11/491391510M-1715410265201.jpg,https://imagecdn.99acres.com/media1/24569/11/491391778M-1715410324987.jpg,https://imagecdn.99acres.com/media1/24569/11/491391364M-1715410202937.jpg,Vijaya Building,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vijaya-building-juhu-western-mumbai-1600-sq-ft-spid-C75181323,"in Juhu, Mumbai",3 BHK Flat,₹5.5 Cr,"₹34,375 /sqft","1,600 sqft",(149 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,Highlights :,Marble Flooring,Furnished,,"1300 usable carpet + 300 private terrace Vijaya building is one of western mumbai's most sought after destination for apartments and this 3 bhk flat in juhu is your opportunity to be a part of this community. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 1 balcony. All in all, the flat is spread over a carpet area of 1600 sq.Ft. This flat is situated on the 3rd floor of thi...",,,1mo ago,FEATURED DEALER,Property Butler,View Number,Contact,,,,https://imagecdn.99acres.com/media1/24569/11/491391590M-1715410280502.jpg,https://imagecdn.99acres.com/media1/24569/11/491391866M-1715410349163.jpg,,,,,,,,
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,https://static.99acres.com/universalapp/img/star_fomo.svg,2 people shortlisted this property yesterday,1/10,https://imagecdn.99acres.com/media1/24444/12/488892164M-1714307705691.jpg,https://imagecdn.99acres.com/media1/24444/12/488892228M-1714307763191.jpg,https://imagecdn.99acres.com/media1/24444/11/488891608M-1714307467344.jpg,https://imagecdn.99acres.com/media1/24444/11/488891728M-1714307467343.jpg,https://imagecdn.99acres.com/media1/24444/11/488891808M-1714307522918.jpg,https://imagecdn.99acres.com/media1/24444/11/488891894M-1714307582825.jpg,https://imagecdn.99acres.com/media1/24444/11/488891800M-1714307522924.jpg,https://imagecdn.99acres.com/media1/24444/11/488891852M-1714307584104.jpg,Imperial Heights,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-imperial-heights-goregaon-west-mumbai-andheri-dahisar-1267-sq-ft-spid-C74956215,"in Goregaon West, Mumbai",3 BHK Flat,₹3.5 Cr,"₹27,624 /sqft","1,267 sqft",(118 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,Highlights :,East Facing,Gated Society,+2,"Imperial heights is one of western mumbai's most sought after destination for apartments and this 3 bhk flat in goregaon west is your opportunity to be a part of this community. Constructed on a carpet area of 1267 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 1 balcony. The flat has a total of 47 floors and this property is situated on 12th floor. This is a ready to move project and...",,,1mo ago,FEATURED DEALER,Sky Realtors,View Number,Contact,,,,https://imagecdn.99acres.com/media1/24444/11/488891954M-1714307589932.jpg,https://imagecdn.99acres.com/media1/24444/12/488892074M-1714307649580.jpg,,https://static.99acres.com/universalapp/img/StarNew.png,4.3,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,1/18,https://imagecdn.99acres.com/media1/25186/15/503735659M-1720610827021.jpg,https://imagecdn.99acres.com/media1/25186/15/503735605M-1720610831382.jpg,https://imagecdn.99acres.com/media1/25186/16/503736277M-1720611057819.jpg,https://imagecdn.99acres.com/media1/25186/16/503736361M-1720611025879.jpg,https://imagecdn.99acres.com/media1/25186/16/503736363M-1720611023098.jpg,https://imagecdn.99acres.com/media1/25186/16/503736667M-1720611042425.jpg,https://imagecdn.99acres.com/media1/25186/16/503736373M-1720611053199.jpg,https://imagecdn.99acres.com/media1/25186/17/503737189M-1720611111592.jpg,Kalpataru Radiance,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kalpataru-radiance-motilal-nagar-1-mumbai-andheri-dahisar-1189-sq-ft-spid-B76227395,"in Motilal Nagar 1, Goregaon West",3 BHK Flat,₹4.62 Cr,"₹38,829 /sqft","1,189 sqft",(110 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,Highlights :,East Facing,Private Garden,+2,"Designer landscaping at entrance & podium level, elegantly designed lobby with separate reception & waiting area large, close to the station and highway, ideal for any corporate residence space is well located available for sale. It is an excellent complex having the latest amenities, located very strategically. It is full glass faade structure, full time security and good neighbors available b...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,3w ago,FEATURED DEALER,Shri Satyanarayan Real Estate Consultancy Pvt Ltd,View Number,Contact,,,,https://imagecdn.99acres.com/media1/25186/17/503737385M-1720611073683.jpg,https://imagecdn.99acres.com/media1/25186/15/503735867M-1720610941938.jpg,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,1/17,https://imagecdn.99acres.com/media1/25186/14/503734467M-1720610621885.jpg,https://imagecdn.99acres.com/media1/25186/14/503734301M-1720610588645.jpg,https://imagecdn.99acres.com/media1/25186/14/503734651M-1720610639945.jpg,https://imagecdn.99acres.com/media1/25186/14/503734675M-1720610644089.jpg,https://imagecdn.99acres.com/media1/25186/14/503734697M-1720610651372.jpg,https://imagecdn.99acres.com/media1/25186/14/503734819M-1720610701997.jpg,https://imagecdn.99acres.com/media1/25186/14/503734759M-1720610705570.jpg,https://imagecdn.99acres.com/media1/25186/14/503734975M-1720610717175.jpg,Kalpataru Radiance,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kalpataru-radiance-goregaon-west-mumbai-andheri-dahisar-1935-sq-ft-spid-Y76234207,"in Goregaon West, Mumbai",3 BHK Flat,₹5.05 Cr,"₹26,098 /sqft","1,935 sqft",(180 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Ready To Move,Highlights :,East Facing,Private Garden,+2,"Designer landscaping at entrance & podium level, elegantly designed lobby with separate reception & waiting area large, close to the station and highway, space is well located available for sale. It is an excellent residencial complex having the latest amenities, located very strategically. It is full glass faade structure, full time security and good neighbors available space in a new building...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,3w ago,FEATURED DEALER,Shri Satyanarayan Real Estate Consultancy Pvt Ltd,View Number,Contact,,,,https://imagecdn.99acres.com/media1/25186/15/503735145M-1720610727111.jpg,https://imagecdn.99acres.com/media1/25186/14/503734201M-1720610586312.jpg,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,https://static.99acres.com/universalapp/img/star_fomo.svg,2 people viewed this property yesterday,1/15,https://imagecdn.99acres.com/media1/24950/11/499011933M-1718700636849.jpg,https://imagecdn.99acres.com/media1/24950/11/499011935M-1718700636143.jpg,https://imagecdn.99acres.com/media1/24950/11/499011929M-1718700629473.jpg,https://imagecdn.99acres.com/media1/24950/11/499011937M-1718700636058.jpg,https://imagecdn.99acres.com/media1/24950/11/499011939M-1718700632210.jpg,https://imagecdn.99acres.com/media1/24950/11/499011943M-1718700631998.jpg,https://imagecdn.99acres.com/media1/24950/11/499011949M-1718700648469.jpg,https://imagecdn.99acres.com/media1/24950/11/499011951M-1718700662245.jpg,Atul Blue Orbit,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-atul-blue-orbit-malad-west-mumbai-andheri-dahisar-1100-sq-ft-spid-L75843455,"in Malad West, Mumbai",3 BHK Flat,₹2.9 Cr,"₹26,363 /sqft","1,100 sqft",(102 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,Highlights :,Malda west Nearby,Inorbit Nearby,+2,"This 3 bhk flat is located in atul blue orbit, which houses some of the most spacious flats in malad west, western mumbai. This is a west-Facing property. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 2 balconies. All in all, the flat is spread over a carpet area of 1100 sq.Ft. The property is located on the 13th floor of a 16 floors tall building. This is a ready to move p...",,,,,dream home,View Number,Contact,,,,https://imagecdn.99acres.com/media1/24950/11/499011967M-1718703670124.jpg,https://imagecdn.99acres.com/media1/24950/11/499011963M-1718703659871.jpg,Dealer,,,,,,·,1mo ago
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,1/15,https://imagecdn.99acres.com/media1/25380/6/507606739M-1722246081181.jpg,https://imagecdn.99acres.com/media1/25380/6/507606745M-1722246080181.jpg,https://imagecdn.99acres.com/media1/25380/6/507606753M-1722246042504.jpg,https://imagecdn.99acres.com/media1/25380/6/507606809M-1722246043038.jpg,https://imagecdn.99acres.com/media1/25380/6/507606785M-1722246049678.jpg,https://imagecdn.99acres.com/media1/25380/6/507606715M-1722246080538.jpg,https://imagecdn.99acres.com/media1/25380/6/507606733M-1722246046153.jpg,https://imagecdn.99acres.com/media1/25380/6/507606717M-1722246085269.jpg,Kanakia Silicon Valley,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kanakia-silicon-valley-powai-central-mumbai-suburbs-1056-sq-ft-spid-X76532977,"in Powai, Mumbai",3 BHK Flat,₹3.85 Cr,"₹36,458 /sqft","1,056 sqft",(98 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,Highlights :,Gated Society,Corner Property,+2,"Kanakia silicon valley is one of the most popular destination for buying apartments/ flats in powai, central mumbai. You too can be a part of this society by purchasing this 3 bhk flat here. This is a west-Facing property. The floor plan additionally contains 3 bedroom(s), 3 bathrooms . All in all, the flat is spread over a carpet area of 1056 sq.Ft. This flat lies on the 2nd level of a 30 stor...",,,,,Dream Home Aarohee Realtors,View Number,Contact,,,,https://imagecdn.99acres.com/media1/25380/6/507606735M-1722246084941.jpg,https://imagecdn.99acres.com/media1/25380/6/507606789M-1722246088769.jpg,Dealer,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,·,2d ago
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,1/15,https://imagecdn.99acres.com/media1/25088/10/501770609M-1719837046334.jpg,https://imagecdn.99acres.com/media1/25088/10/501770613M-1719837048047.jpg,https://imagecdn.99acres.com/media1/25088/10/501770669M-1719904280106.jpg,https://imagecdn.99acres.com/media1/25088/10/501770599M-1719837044153.jpg,https://imagecdn.99acres.com/media1/25088/10/501770665M-1719904263117.jpg,https://imagecdn.99acres.com/media1/25088/10/501770615M-1719837052736.jpg,https://imagecdn.99acres.com/media1/25088/10/501770621M-1719837041621.jpg,https://imagecdn.99acres.com/media1/25088/10/501770627M-1719837052433.jpg,Triumph Towers,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-triumph-towers-malad-west-mumbai-andheri-dahisar-1125-sq-ft-spid-I76071743,"in Malad West, Mumbai",3 BHK Flat,₹3.2 Cr,"₹28,444 /sqft","1,125 sqft",(105 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,Highlights :,Metro  within 2.5km,School  within 250m,+1,"Looking for a 3 bhk property for sale in western mumbai? Buy this 3 bhk flat in triumph towers that is situated in malad west, western mumbai. This property faces the east direction. Containing 3 bedroom(s), 3 bathrooms , this flat is spread over a carpet area of 1125 sq.Ft. This flat lies on the 2nd level of a 22 storey building. As the project is already ready to move, so you can easily move ...",,,,,om sai estate agency,View Number,Contact,,,,https://imagecdn.99acres.com/media1/25088/10/501770633M-1719837047465.jpg,https://imagecdn.99acres.com/media1/25088/10/501770639M-1719837037110.jpg,Dealer,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,·,1mo ago
https://static.99acres.com/universalapp/img/GreenVerified.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,1/14,https://imagecdn.99acres.com/media1/25353/19/507079503M-1721991835410.jpg,https://imagecdn.99acres.com/media1/25353/19/507079439M-1721991837439.jpg,https://imagecdn.99acres.com/media1/25353/18/507078791M-1721991722622.jpg,https://imagecdn.99acres.com/media1/25353/19/507079377M-1721991824506.jpg,https://imagecdn.99acres.com/media1/25353/19/507079351M-1721991834819.jpg,https://imagecdn.99acres.com/media1/25353/19/507079241M-1721991827278.jpg,https://imagecdn.99acres.com/media1/25353/19/507079253M-1721991812059.jpg,https://imagecdn.99acres.com/media1/25353/19/507079557M-1721991860078.jpg,Sky City by Oberoi Realty,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sky-city-by-oberoi-realty-borivali-east-mumbai-andheri-dahisar-1095-sq-ft-spid-M76532281,"in Borivali East, Mumbai",3 BHK Flat,₹4.5 Cr,"₹41,095 /sqft","1,095 sqft",(102 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,Highlights :,East Facing,Fresh Construction,+2,"This 3 bhk flat is located in sky city by oberoi realty, which houses some of the most spacious flats in borivali east, western mumbai. This is a east-Facing property. Containing 3 bedroom(s), 3 bathrooms , this flat is spread over a carpet area of 1095 sq.Ft. This flat lies on the 8th level of a 61 storey building. An added advantage of this 0-1 year old flat is that it is available for immedi...",,,,,J S S ENTERPRISES,View Number,Contact,,,,https://imagecdn.99acres.com/media1/25353/19/507079601M-1721991904081.jpg,https://imagecdn.99acres.com/media1/25353/19/507079661M-1721991902782.jpg,Dealer,https://static.99acres.com/universalapp/img/StarNew.png,4.3,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,·,5d ago
